OrderID,Buy Date,Buy Price,Sell Date,Sell Price
485,2021-01-28,310.899994,2021-01-28,317.11799388,94
486,2021-01-28,340.079987,2021-01-29,346.88158674000005,94
487,2021-01-29,330.630005,2021-02-01,337.2426051,1570
488,2021-02-01,324.579987,2021-02-01,331.07158674000004,143
489,2021-02-02,340.25,2021-02-02,347.055,1686
490,2021-02-03,336.0,2021-02-03,342.72,1681
491,2021-02-04,341.0,2021-02-04,347.82,1704
492,2021-02-05,322.5,2021-02-05,328.95,1712
493,2021-02-08,340.0,2021-02-08,346.8,1746
494,2021-02-09,347.0,2021-02-09,353.94,1757
495,2021-02-10,348.049988,2021-02-10,355.01098776,1790
496,2021-02-11,349.100006,2021-02-11,356.08200612,1815
497,2021-02-12,359.589996,2021-02-15,366.78179592,1830
498,2021-02-15,355.0,2021-02-15,362.1,4
499,2021-02-16,356.049988,2021-02-16,363.17098776,1837
500,2021-02-17,358.200012,2021-02-17,365.36401224,1863
501,2021-02-18,360.950012,2021-02-18,368.16901224000003,1890
502,2021-02-19,361.299988,2021-02-22,368.52598775999996,1911
503,2021-02-22,358.0,2021-02-23,365.16,43
504,2021-02-22,359.570007,2021-02-23,366.76140713999996,43
505,2021-02-23,312.799988,2021-02-23,319.05598776,1912
506,2021-02-24,354.0,2021-02-24,361.08,2024
507,2021-02-26,359.149994,2021-02-26,366.33299388,2013
508,2021-03-01,359.5,2021-03-02,366.69,2093
509,2021-03-02,354.0,2021-03-02,361.08,6
510,2021-03-03,363.0,2021-03-03,370.26,2086
511,2021-03-04,358.640015,2021-03-04,365.8128153,2094
512,2021-03-05,367.549988,2021-03-08,374.90098775999996,2120
513,2021-03-08,363.049988,2021-03-09,370.31098776,41
514,2021-03-08,368.329987,2021-03-09,375.69658674000004,41
515,2021-03-09,363.309998,2021-03-10,370.57619796,2112
516,2021-03-10,365.5,2021-03-12,372.81,113
517,2021-03-10,367.5,2021-03-12,374.85,113
518,2021-03-12,361.049988,2021-03-15,368.27098775999997,2011
519,2021-03-15,358.25,2021-03-16,365.415,267
520,2021-03-15,362.5,2021-03-16,369.75,267
521,2021-03-16,355.809998,2021-03-17,362.92619796,1776
522,2021-03-17,356.049988,2021-03-18,363.17098776,573
523,2021-03-17,357.149994,2021-03-18,364.29299388,573
524,2021-03-18,350.100006,2021-03-19,357.10200612,1237
525,2021-03-19,344.559998,2021-03-19,351.45119796,1200
526,2021-03-19,356.119995,2021-03-22,363.2423949,1200
527,2021-03-22,351.0,2021-03-22,358.02,1250
528,2021-03-23,354.01001,2021-03-23,361.0902102,2468
529,2021-03-24,355.100006,2021-03-25,362.20200612,2483
530,2021-03-25,350.51001,2021-03-26,357.5202102,60
531,2021-03-25,351.5,2021-03-26,358.53000000000003,60
532,2021-03-26,345.549988,2021-03-26,352.46098775999997,2493
533,2021-03-30,352.51001,2021-03-31,359.56021020000003,2628
534,2021-03-31,353.049988,2021-04-01,360.11098776,22
535,2021-03-31,359.799988,2021-04-01,366.99598776,22
536,2021-04-01,354.0,2021-04-01,361.08,2599
537,2021-04-05,355.209991,2021-04-06,362.31419082,2665
538,2021-04-06,359.01001,2021-04-07,366.1902102,57
539,2021-04-06,361.790009,2021-04-08,369.02580918,57
540,2021-04-07,351.0,2021-04-07,358.02,2605
541,2021-04-08,356.0,2021-04-08,363.12,2679
542,2021-04-09,364.200012,2021-04-12,371.48401224,2762
543,2021-04-12,352.0,2021-04-13,359.04,30
544,2021-04-12,353.619995,2021-04-13,360.6923949,30
545,2021-04-13,350.01001,2021-04-15,357.0102102,2867
546,2021-04-15,346.0,2021-04-15,352.92,89
547,2021-04-15,357.730011,2021-04-16,364.88461122,89
548,2021-04-16,354.200012,2021-04-16,361.28401224000004,2855
549,2021-04-19,351.570007,2021-04-20,358.60140714,2954
550,2021-04-20,346.0,2021-04-20,352.92,93
551,2021-04-20,357.820007,2021-04-26,364.97640714,93
552,2021-04-22,350.049988,2021-04-22,357.05098776,2954
553,2021-04-23,351.0,2021-04-23,358.02,3001
554,2021-04-26,351.0,2021-04-26,358.02,3045
555,2021-04-27,354.25,2021-04-27,361.335,3183
556,2021-04-28,316.049988,2021-04-28,322.37098776,3211
557,2021-04-29,360.920013,2021-04-29,368.13841326,3248
558,2021-04-30,356.619995,2021-04-30,363.7523949,3307
559,2021-05-03,354.309998,2021-05-03,361.39619796,3363
560,2021-05-04,362.01001,2021-05-05,369.2502102,3401
561,2021-05-05,356.0,2021-05-05,363.12,41
562,2021-05-06,361.049988,2021-05-06,368.27098775999997,3430
563,2021-05-07,366.309998,2021-05-07,373.63619796,3460
564,2021-05-10,367.26001,2021-05-10,374.60521020000004,3510
565,2021-05-11,372.529999,2021-05-12,379.98059897999997,3530
566,2021-05-12,374.299988,2021-05-14,381.78598776,52
567,2021-05-12,380.029999,2021-05-14,387.63059898,52
568,2021-05-14,373.200012,2021-05-17,380.66401224000003,3470
569,2021-05-17,371.160004,2021-05-18,378.58320408000003,169
570,2021-05-17,377.679993,2021-05-18,385.23359286000004,169
571,2021-05-18,374.0,2021-05-18,381.48,3322
572,2021-05-19,378.929993,2021-05-19,386.50859286,3671
573,2021-05-20,384.299988,2021-05-21,391.98598776,3693
574,2021-05-21,336.100006,2021-05-21,342.82200612,27
575,2021-05-21,386.519989,2021-05-24,394.25038878000004,27
576,2021-05-24,336.299988,2021-05-24,343.02598775999996,3737
577,2021-05-25,388.850006,2021-05-28,396.62700612000003,3776
578,2021-05-26,374.0,2021-05-26,381.48,22
579,2021-05-28,391.25,2021-05-31,399.075,22
580,2021-05-28,391.679993,2021-05-31,399.51359286,22
581,2021-05-31,387.0,2021-06-01,394.74,3793
582,2021-06-01,389.649994,2021-06-02,397.44299388,90
583,2021-06-01,394.209991,2021-06-03,402.09419082,90
584,2021-06-02,383.0,2021-06-02,390.66,3699
585,2021-06-03,396.0,2021-06-03,403.92,3786
586,2021-06-04,400.549988,2021-06-07,408.56098776,3898
587,2021-06-07,403.0,2021-06-08,411.06,49
588,2021-06-07,407.820007,2021-06-11,415.97640714,49
589,2021-06-08,354.799988,2021-06-08,361.89598775999997,3847
590,2021-06-09,403.359985,2021-06-10,411.4271847,3933
591,2021-06-10,401.0,2021-06-10,409.02,66
592,2021-06-11,400.100006,2021-06-11,408.10200612,3995
593,2021-06-14,403.790009,2021-06-15,411.86580918,4116
594,2021-06-15,409.850006,2021-07-08,418.04700612,68
595,2021-06-16,405.100006,2021-06-23,413.20200612,4116
596,2021-06-17,370.799988,2021-06-17,378.21598776,58
597,2021-06-18,391.100006,2021-06-18,398.92200612,60
598,2021-06-21,395.679993,2021-06-22,403.59359286000006,61
599,2021-06-23,401.649994,2021-07-08,409.68299388,61
600,2021-06-23,402.859985,2021-07-08,410.9171847,61
601,2021-06-25,397.600006,2021-06-28,405.55200612,4165
602,2021-06-28,401.0,2021-07-05,409.02,41
603,2021-06-28,403.910004,2021-07-08,411.98820408,41
604,2021-06-29,401.149994,2021-07-05,409.17299388,4131
605,2021-07-01,402.299988,2021-07-08,410.34598776,28
606,2021-07-07,396.049988,2021-07-07,403.97098776,4196
607,2021-07-08,404.049988,2021-07-12,412.13098776,4259
608,2021-07-09,401.049988,2021-07-12,409.07098776,290
609,2021-07-12,406.049988,2021-07-13,414.17098776,4
610,2021-07-12,408.459991,2021-07-19,416.62919082,4
611,2021-07-13,405.799988,2021-07-19,413.91598776,4573
612,2021-07-14,370.5,2021-07-14,377.91,34
613,2021-07-15,400.440002,2021-07-15,408.44880204,34
614,2021-07-16,394.200012,2021-07-16,402.08401224000005,35
615,2021-07-19,404.0,2021-07-20,412.08,35
616,2021-07-19,408.029999,2021-07-27,416.19059898,35
617,2021-07-20,402.5,2021-07-22,410.55,4598
618,2021-07-22,402.049988,2021-07-23,410.09098776,98
619,2021-07-26,403.0,2021-07-26,411.06,4691
620,2021-07-27,375.0,2021-07-27,382.5,4748
621,2021-07-28,405.25,2021-07-30,413.355,4888
622,2021-07-29,386.549988,2021-07-29,394.28098776,53
623,2021-07-30,403.049988,2021-07-30,411.11098776,53
624,2021-08-03,411.0,2021-08-04,419.22,4893
625,2021-08-04,415.0,2021-08-09,423.3,64
626,2021-08-04,415.859985,2021-08-09,424.1771847,64
627,2021-08-05,412.75,2021-08-09,421.005,4858
628,2021-08-06,414.049988,2021-08-09,422.33098775999997,36
629,2021-08-10,410.0,2021-08-11,418.2,5078
630,2021-08-11,405.350006,2021-08-12,413.45700612,67
631,2021-08-11,410.299988,2021-08-17,418.50598776,67
632,2021-08-12,407.0,2021-08-13,415.14,5098
633,2021-08-13,410.049988,2021-08-17,418.25098776,107
634,2021-08-13,413.600006,2021-08-17,421.87200612000004,107
635,2021-08-16,407.0,2021-08-17,415.14,4999
636,2021-08-17,360.5,2021-08-17,367.71,79
637,2021-08-18,412.0,2021-08-20,420.24,5341
638,2021-08-20,411.0,2021-08-23,419.22,50
639,2021-08-20,413.029999,2021-08-27,421.29059897999997,50
640,2021-08-23,409.5,2021-08-25,417.69,5372
641,2021-08-24,403.049988,2021-08-24,411.11098776,97
642,2021-08-25,411.0,2021-08-26,419.22,98
643,2021-08-26,377.649994,2021-08-26,385.20299388,5395
644,2021-08-27,392.75,2021-08-27,400.605,5543
645,2021-08-30,416.049988,2021-08-30,424.37098776,5627
646,2021-08-31,402.549988,2021-08-31,410.60098776,5642
647,2021-09-01,377.5,2021-09-01,385.05,5660
648,2021-09-02,432.950012,2021-09-03,441.60901224,5691
649,2021-09-06,444.589996,2021-09-09,453.48179591999997,5693
650,2021-09-07,427.459991,2021-09-07,436.00919082,12
651,2021-09-08,416.899994,2021-09-08,425.23799388,12
652,2021-09-09,437.0,2021-09-09,445.74,13
653,2021-09-09,447.570007,2021-09-16,456.52140714,13
654,2021-09-13,443.049988,2021-09-14,451.91098776,5754
655,2021-09-14,391.0,2021-09-14,398.82,58
656,2021-09-15,410.200012,2021-09-15,418.40401224000004,5814
657,2021-09-16,445.0,2021-09-16,453.90000000000003,5893
658,2021-09-17,450.25,2021-09-21,459.255,5962
659,2021-09-20,442.0,2021-09-21,450.84000000000003,66
660,2021-09-21,386.5,2021-09-21,394.23,2
661,2021-09-22,421.100006,2021-09-22,429.52200612,6165
662,2021-09-24,447.0,2021-09-27,455.94,6195
663,2021-09-27,447.0,2021-09-29,455.94,85
664,2021-09-27,449.26001,2021-09-29,458.24521020000003,85
665,2021-09-28,445.049988,2021-09-29,453.95098776,6188
666,2021-09-29,441.049988,2021-10-04,449.87098776,58
667,2021-09-29,444.73999,2021-10-04,453.63478979999996,58
668,2021-09-30,436.0,2021-10-01,444.72,6419
669,2021-10-01,436.049988,2021-10-04,444.77098775999997,126
670,2021-10-04,416.899994,2021-10-04,425.23799388,6423
671,2021-10-05,442.049988,2021-10-05,450.89098776,6680
672,2021-10-06,447.049988,2021-10-07,455.99098776,6737
673,2021-10-07,447.049988,2021-10-08,455.99098776,98
674,2021-10-07,454.309998,2021-10-13,463.39619796,98
675,2021-10-08,450.350006,2021-10-12,459.35700612,6648
676,2021-10-11,446.049988,2021-10-12,454.97098776,157
677,2021-10-12,435.380005,2021-10-12,444.08760509999996,2
678,2021-10-13,451.049988,2021-10-13,460.07098776,6810
679,2021-10-18,406.200012,2021-10-18,414.32401224,6893
680,2021-10-19,455.299988,2021-10-20,464.40598776,6979
681,2021-10-20,403.0,2021-10-20,411.06,194
682,2021-10-21,426.149994,2021-10-21,434.67299388,7333
683,2021-10-22,441.049988,2021-10-22,449.87098776,7495
684,2021-10-25,433.559998,2021-10-26,442.23119796000003,7737
685,2021-10-26,436.049988,2021-10-26,444.77098775999997,188
686,2021-10-26,445.459991,2021-10-27,454.36919082000003,188
687,2021-10-27,437.049988,2021-10-27,445.79098776,7664
688,2021-10-28,438.0,2021-10-29,446.76,7947
689,2021-10-29,426.399994,2021-10-29,434.92799388,175
690,2021-10-29,440.75,2021-11-01,449.565,175
691,2021-11-01,434.0,2021-11-01,442.68,8039
692,2021-11-02,436.0,2021-11-02,444.72,8262
693,2021-11-03,441.049988,2021-11-04,449.87098776,8380
694,2021-11-04,421.399994,2021-11-04,429.82799388,112
695,2021-11-04,452.119995,2021-11-09,461.16239490000004,112
696,2021-11-08,443.0,2021-11-08,451.86,8320
697,2021-11-09,447.0,2021-11-09,455.94,8374
698,2021-11-10,442.0,2021-11-10,450.84000000000003,8582
699,2021-11-11,451.0,2021-11-12,460.02,8705
700,2021-11-12,431.299988,2021-11-12,439.92598776,183
701,2021-11-12,463.630005,2021-11-15,472.9026051,183
702,2021-11-15,456.0,2021-11-15,465.12,8618
703,2021-11-16,460.049988,2021-11-18,469.25098776,8912
704,2021-11-17,404.399994,2021-11-17,412.48799388,110
705,2021-11-18,403.899994,2021-11-18,411.97799388,111
706,2021-11-22,430.200012,2021-11-22,438.80401224,9230
707,2021-11-23,390.799988,2021-11-23,398.61598776,9561
708,2021-11-24,396.399994,2021-11-24,404.32799388,9568
709,2021-11-25,426.200012,2021-11-25,434.72401224000004,9762
710,2021-11-26,429.700012,2021-11-26,438.29401224000003,9844
711,2021-11-29,419.200012,2021-11-29,427.58401224000005,10255
712,2021-11-30,430.0,2021-11-30,438.6,10578
713,2021-12-01,413.399994,2021-12-01,421.66799388,10755
714,2021-12-02,435.0,2021-12-02,443.7,10902
715,2021-12-03,436.0,2021-12-06,444.72,11001
716,2021-12-06,435.5,2021-12-07,444.21,212
717,2021-12-06,436.51001,2021-12-07,445.24021020000004,212
718,2021-12-07,434.0,2021-12-08,442.68,10974
719,2021-12-08,402.5,2021-12-08,410.55,487
720,2021-12-09,443.119995,2021-12-10,451.98239490000003,11310
721,2021-12-10,421.200012,2021-12-10,429.62401224,120
722,2021-12-10,450.839996,2021-12-13,459.85679591999997,120
723,2021-12-13,443.0,2021-12-14,451.86,11313
724,2021-12-14,441.0,2021-12-14,449.82,320
725,2021-12-14,450.01001,2021-12-16,459.0102102,320
726,2021-12-15,443.0,2021-12-16,451.86,11337
727,2021-12-16,419.5,2021-12-16,427.89,178
728,2021-12-16,445.559998,2021-12-21,454.47119796000004,178
729,2021-12-17,434.100006,2021-12-21,442.78200612,11802
730,2021-12-20,417.25,2021-12-21,425.595,311
731,2021-12-21,397.299988,2021-12-21,405.24598776,13
732,2021-12-21,428.880005,2021-12-22,437.45760509999997,13
733,2021-12-22,403.100006,2021-12-22,411.16200612,12651
734,2021-12-23,427.0,2021-12-23,435.54,12680
735,2021-12-24,381.700012,2021-12-24,389.33401224000005,12801
736,2021-12-27,397.100006,2021-12-27,405.04200612,13068
737,2021-12-28,401.25,2021-12-28,409.27500000000003,13240
738,2021-12-29,434.0,2021-12-30,442.68,13346
739,2021-12-30,382.899994,2021-12-30,390.55799388,214
740,2021-12-31,432.0,2021-12-31,440.64,13701
741,2022-01-03,386.100006,2022-01-03,393.82200612,13730
742,2022-01-04,420.0,2022-01-04,428.40000000000003,13847
743,2022-01-05,434.0,2022-01-05,442.68,14021
744,2022-01-06,421.559998,2022-01-06,429.99119796,14303
745,2022-01-07,426.0,2022-01-07,434.52,14548
746,2022-01-10,430.559998,2022-01-10,439.17119796000003,14688
747,2022-01-11,423.799988,2022-01-11,432.27598775999996,14910
748,2022-01-12,441.119995,2022-01-12,449.9423949,15125
749,2022-01-13,447.0,2022-01-13,455.94,15332
750,2022-01-14,442.160004,2022-01-14,451.00320408000005,15494
751,2022-01-17,397.799988,2022-01-17,405.75598776,15725
752,2022-01-18,450.100006,2022-01-21,459.10200612,15903
753,2022-01-19,445.01001,2022-01-20,453.91021020000005,316
754,2022-01-20,441.0,2022-01-20,449.82,5
755,2022-01-20,450.950012,2022-01-21,459.96901224000004,5
756,2022-01-21,423.899994,2022-01-21,432.37799388,317
757,2022-01-21,443.540009,2022-01-24,452.41080918,317
758,2022-01-24,385.899994,2022-01-24,393.61799388,16437
759,2022-01-25,389.399994,2022-01-25,397.18799388,17631
760,2022-01-27,412.019989,2022-01-27,420.26038878,17766
761,2022-01-28,417.0,2022-01-28,425.34000000000003,18409
762,2022-01-31,425.0,2022-02-01,433.5,18494
763,2022-02-01,427.0,2022-02-01,435.54,160
764,2022-02-02,435.0,2022-02-02,443.7,18454
765,2022-02-03,436.0,2022-02-04,444.72,18485
766,2022-02-04,402.0,2022-02-04,410.04,340
767,2022-02-04,441.529999,2022-02-07,450.36059897999996,340
768,2022-02-07,403.149994,2022-02-07,411.21299388,18579
769,2022-02-08,432.5,2022-02-09,441.15000000000003,19351
770,2022-02-09,392.5,2022-02-09,400.35,271
771,2022-02-09,441.940002,2022-02-11,450.77880204,271
772,2022-02-10,437.5,2022-02-11,446.25,19271
773,2022-02-11,436.0,2022-02-15,444.72,193
774,2022-02-11,437.149994,2022-02-15,445.89299388,193
775,2022-02-14,421.309998,2022-02-15,429.73619796,19715
776,2022-02-15,397.399994,2022-02-15,405.34799388,738
777,2022-02-15,430.730011,2022-02-16,439.34461122,738
778,2022-02-16,421.0,2022-02-16,429.42,20019
779,2022-02-17,430.0,2022-02-21,438.6,21068
780,2022-02-18,405.399994,2022-02-18,413.50799388,82
781,2022-02-21,420.600006,2022-02-22,429.01200612,84
782,2022-02-21,423.059998,2022-02-22,431.52119796,84
783,2022-02-22,397.700012,2022-02-22,405.65401224000004,21707
784,2022-02-23,396.399994,2022-02-23,404.32799388,22306
785,2022-02-24,400.100006,2022-02-24,408.10200612,22464
786,2022-02-25,379.100006,2022-02-25,386.68200612000004,24102
787,2022-02-28,407.809998,2022-02-28,415.96619796,23698
788,2022-03-02,366.200012,2022-03-02,373.52401224000005,23877
789,2022-03-03,418.0,2022-03-04,426.36,24290
790,2022-03-04,408.5,2022-03-10,416.67,121
791,2022-03-04,410.290009,2022-03-10,418.49580918,121
792,2022-03-07,391.0,2022-03-07,398.82,25064
793,2022-03-08,397.01001,2022-03-08,404.9502102,25882
794,2022-03-09,405.0,2022-03-10,413.1,26214
795,2022-03-10,387.700012,2022-03-10,395.45401224,47
796,2022-03-10,418.470001,2022-03-11,426.83940102,47
797,2022-03-11,393.399994,2022-03-11,401.26799388,26057
798,2022-03-14,395.399994,2022-03-14,403.30799388,26400
799,2022-03-15,411.0,2022-03-16,419.22,26808
800,2022-03-16,410.579987,2022-03-16,418.79158674,647
801,2022-03-16,426.200012,2022-03-17,434.72401224000004,647
802,2022-03-17,400.609985,2022-03-17,408.6221847,26302
803,2022-03-21,407.149994,2022-03-21,415.29299388,27074
804,2022-03-22,402.149994,2022-03-22,410.19299388,27759
805,2022-03-23,421.0,2022-03-24,429.42,28206
806,2022-03-24,419.970001,2022-03-24,428.36940102000005,445
807,2022-03-24,429.799988,2022-03-25,438.39598775999997,445
808,2022-03-25,404.0,2022-03-25,412.08,28121
809,2022-03-28,421.0,2022-03-29,429.42,29110
810,2022-03-29,427.0,2022-03-30,435.54,526
811,2022-03-29,430.320007,2022-03-30,438.92640714,526
812,2022-03-30,429.980011,2022-03-31,438.57961122,28455
813,2022-03-31,430.809998,2022-04-01,439.42619796,1082
814,2022-03-31,434.130005,2022-04-01,442.8126051,1082
815,2022-04-01,392.149994,2022-04-01,399.99299388,27602
816,2022-04-04,434.359985,2022-04-04,443.0471847,29948
817,2022-04-05,441.0,2022-04-05,449.82,29813
818,2022-04-06,411.549988,2022-04-06,419.78098776,30105
819,2022-04-07,411.600006,2022-04-07,419.83200612,30516
820,2022-04-08,446.0,2022-04-08,454.92,31080
821,2022-04-11,453.100006,2022-04-11,462.16200612,31129
822,2022-04-12,403.299988,2022-04-12,411.36598776,31313
823,2022-04-13,437.01001,2022-04-13,445.7502102,32313
824,2022-04-18,449.869995,2022-04-19,458.8673949,32669
825,2022-04-19,440.089996,2022-04-19,448.89179592,631
826,2022-04-19,448.98999,2022-04-20,457.9697898,631
827,2022-04-20,440.040009,2022-04-20,448.84080918,33328
828,2022-04-21,448.040009,2022-04-22,457.00080918000003,34450
829,2022-04-22,441.01001,2022-04-22,449.8302102,165
830,2022-04-22,453.149994,2022-04-26,462.21299388,165
831,2022-04-25,421.26001,2022-04-25,429.68521020000003,34663
832,2022-04-26,443.779999,2022-04-26,452.65559898,35973
833,2022-04-27,445.809998,2022-04-28,454.72619796000004,35967
834,2022-04-28,445.459991,2022-04-29,454.36919082000003,638
835,2022-04-29,439.470001,2022-04-29,448.25940102000004,35977
836,2022-05-02,443.0,2022-05-04,451.86,37585
837,2022-05-04,388.399994,2022-05-04,396.16799388,527
838,2022-05-05,408.399994,2022-05-05,416.56799388,39546
839,2022-05-06,423.220001,2022-05-09,431.68440102000005,40109
840,2022-05-09,416.100006,2022-05-10,424.42200612,1151
841,2022-05-09,418.700012,2022-05-10,427.07401224,1151
842,2022-05-10,400.0,2022-05-10,408.0,40130
843,2022-05-11,399.950012,2022-05-11,407.94901224,44163
844,2022-05-12,383.899994,2022-05-12,391.57799388,44988
845,2022-05-13,381.01001,2022-05-13,388.6302102,46884
846,2022-05-16,392.029999,2022-05-16,399.87059897999995,47958
847,2022-05-17,391.100006,2022-05-17,398.92200612,48134
848,2022-05-18,392.25,2022-05-18,400.095,47880
849,2022-05-19,396.0,2022-05-20,403.92,48433
850,2022-05-20,400.399994,2022-05-23,408.40799388,1996
851,2022-05-20,406.25,2022-05-23,414.375,1996
852,2022-05-23,396.100006,2022-05-24,404.02200612,46050
853,2022-05-24,398.600006,2022-05-25,406.57200612,5212
854,2022-05-24,400.459991,2022-05-25,408.46919082,5212
855,2022-05-25,392.0,2022-05-26,399.84000000000003,41207
856,2022-05-26,385.119995,2022-05-26,392.8223949,11646
857,2022-05-27,396.26001,2022-05-30,404.18521020000003,53021
858,2022-05-30,393.01001,2022-05-30,400.87021020000003,230
859,2022-05-30,410.570007,2022-05-31,418.78140714,230
860,2022-05-31,405.019989,2022-06-01,413.12038878000004,52070
861,2022-06-01,386.799988,2022-06-01,394.53598776,936
862,2022-06-01,407.649994,2022-06-02,415.80299388,936
863,2022-06-02,404.070007,2022-06-03,412.15140714,52667
864,2022-06-03,403.029999,2022-06-06,411.09059898,1409
865,2022-06-03,403.959991,2022-06-06,412.03919082,1409
866,2022-06-06,390.0,2022-06-06,397.8,52220
867,2022-06-07,397.0,2022-06-08,404.94,56155
868,2022-06-08,396.049988,2022-06-09,403.97098776,792
869,2022-06-08,399.01001,2022-06-10,406.99021020000004,792
870,2022-06-10,390.450012,2022-06-13,398.25901224,56545
871,2022-06-13,387.0,2022-06-14,394.74,2350
872,2022-06-13,389.309998,2022-06-14,397.09619796000004,2350
873,2022-06-14,382.350006,2022-06-14,389.99700612000004,55421
874,2022-06-15,387.470001,2022-06-16,395.21940102,60981
875,2022-06-16,381.5,2022-06-17,389.13,451
876,2022-06-16,383.179993,2022-06-17,390.84359286000006,451
877,2022-06-17,375.559998,2022-06-20,383.07119796,62307
878,2022-06-20,370.25,2022-06-21,377.65500000000003,2189
879,2022-06-20,374.26001,2022-06-21,381.74521020000003,2189
880,2022-06-21,368.0,2022-06-21,375.36,61474
881,2022-06-22,371.170013,2022-06-23,378.59341326,65483
882,2022-06-23,372.5,2022-06-23,379.95,2006
883,2022-06-24,376.859985,2022-06-24,384.3971847,67006
884,2022-06-27,383.0,2022-06-28,390.66,67105
885,2022-06-28,366.600006,2022-06-28,373.93200612000004,630
886,2022-06-28,390.440002,2022-06-29,398.24880204,630
887,2022-06-29,384.200012,2022-06-30,391.88401224,66992
888,2022-06-30,384.0,2022-07-01,391.68,1725
889,2022-06-30,385.51001,2022-07-01,393.22021020000005,1725
890,2022-07-01,380.0,2022-07-01,387.6,66228
891,2022-07-04,386.179993,2022-07-05,393.90359286000006,70030
892,2022-07-05,385.25,2022-07-05,392.955,713
893,2022-07-05,393.980011,2022-07-07,401.85961122,713
894,2022-07-06,386.25,2022-07-06,393.975,69860
895,2022-07-07,391.26001,2022-07-07,399.0852102,70050
896,2022-07-08,401.0,2022-07-11,409.02,71126
897,2022-07-11,352.619995,2022-07-11,359.67239490000003,600
898,2022-07-11,410.459991,2022-07-13,418.66919082,600
899,2022-07-12,401.01001,2022-07-12,409.03021020000006,70709
900,2022-07-13,405.119995,2022-07-14,413.22239490000004,72099
901,2022-07-14,402.25,2022-07-14,410.295,1374
902,2022-07-15,405.0,2022-07-18,413.1,74192
903,2022-07-18,410.700012,2022-07-19,418.91401224000003,601
904,2022-07-18,416.01001,2022-07-20,424.3302102,601
905,2022-07-19,411.619995,2022-07-20,419.85239490000004,72897
906,2022-07-20,410.01001,2022-07-20,418.2102102,1363
907,2022-07-20,420.209991,2022-07-21,428.61419082000003,1363
908,2022-07-21,411.209991,2022-07-21,419.43419082,73287
909,2022-07-22,421.0,2022-07-29,429.42,75051
910,2022-07-25,420.880005,2022-07-29,429.2976051,734
911,2022-07-26,416.809998,2022-07-28,425.14619796,6
912,2022-07-28,421.0,2022-07-29,429.42,1
913,2022-07-29,424.0,2022-08-01,432.48,5
914,2022-08-01,424.859985,2022-08-01,433.3571847,75137
915,2022-08-02,434.5,2022-08-03,443.19,75493
916,2022-08-03,420.01001,2022-08-03,428.41021020000005,519
917,2022-08-03,437.720001,2022-08-11,446.47440102,519
918,2022-08-04,433.350006,2022-08-05,442.01700612,76265
919,2022-08-05,431.029999,2022-08-05,439.65059898,757
920,2022-08-08,437.0,2022-08-11,445.74,77169
921,2022-08-10,437.51001,2022-08-11,446.2602102,556
922,2022-08-11,435.01001,2022-08-11,443.7102102,6
923,2022-08-11,444.089996,2022-08-16,452.97179592,6
924,2022-08-12,441.380005,2022-08-16,450.20760509999997,78349
925,2022-08-16,420.200012,2022-08-16,428.60401224000003,475
926,2022-08-17,446.0,2022-08-17,454.92,78206
927,2022-08-18,398.100006,2022-08-18,406.06200612000004,78727
928,2022-08-19,433.200012,2022-08-19,441.86401224,79358
929,2022-08-22,395.5,2022-08-22,403.41,81772
930,2022-08-23,411.109985,2022-08-23,419.3321847,84398
931,2022-08-24,445.059998,2022-08-25,453.96119796,85195
932,2022-08-25,415.5,2022-08-25,423.81,966
933,2022-08-26,450.709991,2022-08-30,459.72419082,86380
934,2022-08-29,440.51001,2022-08-29,449.3202102,207
935,2022-08-30,451.119995,2022-08-30,460.1423949,211
936,2022-09-01,452.100006,2022-09-01,461.14200612,85927
937,2022-09-02,453.130005,2022-09-05,462.1926051,87591
938,2022-09-05,458.660004,2022-09-06,467.83320408000003,1532
939,2022-09-06,458.059998,2022-09-08,467.22119796000004,87606
940,2022-09-07,459.350006,2022-09-08,468.53700612,2103
941,2022-09-08,453.73999,2022-09-08,462.81478979999997,24
942,2022-09-08,467.070007,2022-09-13,476.41140714,24
943,2022-09-09,406.399994,2022-09-09,414.52799388,89530
944,2022-09-12,460.299988,2022-09-12,469.50598776,90877
945,2022-09-14,467.25,2022-09-14,476.595,90907
946,2022-09-15,475.109985,2022-09-16,484.6121847,92199
947,2022-09-16,463.910004,2022-09-20,473.18820408000005,300
948,2022-09-16,467.119995,2022-09-20,476.46239490000005,300
949,2022-09-19,462.410004,2022-09-20,471.65820408,95134
950,2022-09-20,469.51001,2022-09-30,478.9002102,957
951,2022-09-22,461.359985,2022-09-30,470.5871847,96611
952,2022-09-23,459.01001,2022-09-30,468.1902102,1013
953,2022-09-26,445.109985,2022-09-30,454.0121847,20
954,2022-10-03,435.600006,2022-10-04,444.31200612000004,103396
955,2022-10-04,441.0,2022-10-06,449.82,2864
956,2022-10-07,393.5,2022-10-07,401.37,104161
957,2022-10-10,424.51001,2022-10-10,433.0002102,105919
958,2022-10-11,438.649994,2022-10-12,447.42299388,108728
959,2022-10-12,415.399994,2022-10-12,423.70799388,2094
960,2022-10-13,437.309998,2022-10-14,446.05619796,111660
961,2022-10-14,436.549988,2022-10-19,445.28098776,1464
962,2022-10-14,437.140015,2022-10-19,445.8828153,1464
963,2022-10-17,433.329987,2022-10-18,441.99658674,112209
